       Step     Time          Energy          fmax
LBFGS:   18 12:31:50      -14.356726      484.623955
LBFGS:   19 12:31:50      -14.261975      623.579242
LBFGS:   20 12:31:50      -14.335497      507.284789
LBFGS:   21 12:31:50      -14.252498      627.259869
LBFGS:   22 12:31:50      -14.337503      505.776206
LBFGS:   23 12:31:50      -14.369505      377.710186
LBFGS:   24 12:31:50      -14.187136      585.999859
LBFGS:   25 12:31:50      -13.904164      607.283935
LBFGS:   26 12:31:50      -13.510806      448.496390
LBFGS:   27 12:31:50      -14.079720      627.592283
LBFGS:   28 12:31:50      -14.452674      325.331992
LBFGS:   29 12:31:50      -14.081326      627.563646
LBFGS:   30 12:31:50      -13.584336      474.848565
LBFGS:   31 12:31:50      -13.221580      406.482851
LBFGS:   32 12:31:50      -14.488091      485.519618
LBFGS:   33 12:31:50      -12.997133      463.172217
LBFGS:   34 12:31:50      -11.463979      700.719879
LBFGS:   35 12:31:50      -11.085891      523.731168
LBFGS:   36 12:31:50      -10.541906      593.078046
LBFGS:   37 12:31:50       -9.836457      192.435831
LBFGS:   38 12:31:50      -10.669578      427.188929
LBFGS:   39 12:31:50      -11.669375      766.106863
LBFGS:   40 12:31:50      -10.641735      513.379129
LBFGS:   41 12:31:50       -9.796618      109.712377
LBFGS:   42 12:31:50      -10.645595      509.561218
LBFGS:   43 12:31:50      -11.673017      759.424027
LBFGS:   44 12:31:51      -10.648214      506.240105
LBFGS:   45 12:31:51       -9.808928      119.638132
LBFGS:   46 12:31:51      -10.650991      505.444356
LBFGS:   47 12:31:51      -11.671474      750.963541
LBFGS:   48 12:31:51      -10.653923      497.568292
LBFGS:   49 12:31:51       -9.817259      143.204026
LBFGS:   50 12:31:51      -10.657483      496.359506
LBFGS:   51 12:31:51      -11.676227      743.772869
LBFGS:   52 12:31:51      -10.662616      481.645144
LBFGS:   53 12:31:51       -9.821803      188.355385
LBFGS:   54 12:31:51      -10.668028      477.673983
LBFGS:   55 12:31:51      -11.695292      741.137728
LBFGS:   56 12:31:51      -10.675396      457.907466
LBFGS:   57 12:31:51       -9.867173      320.480444
LBFGS:   58 12:31:51      -10.754452      279.662682
LBFGS:   59 12:31:51      -11.924085      780.824385
LBFGS:   60 12:31:51      -10.762031      283.443010
LBFGS:   61 12:31:51      -10.097653      579.791251
LBFGS:   62 12:31:51       -9.826367      168.730187
LBFGS:   63 12:31:51       -9.828827      176.632940
LBFGS:   64 12:31:51       -9.810036      155.202379
LBFGS:   65 12:31:51       -9.830458      187.956750
LBFGS:   66 12:31:51       -9.658340      298.745099
LBFGS:   67 12:31:51       -9.765374      252.734751
LBFGS:   68 12:31:51       -9.682180      297.015272
LBFGS:   69 12:31:51       -9.854652      149.358568
LBFGS:   70 12:31:51       -9.875924      219.997257
LBFGS:   71 12:31:52       -9.856507      150.957295
LBFGS:   72 12:31:52       -9.857735      147.946445
LBFGS:   73 12:31:52       -9.844897      165.743082
LBFGS:   74 12:31:52       -9.834453      182.829341
LBFGS:   75 12:31:52       -9.755707      264.641006
LBFGS:   76 12:31:52       -9.565878      334.965324
LBFGS:   77 12:31:52       -9.252330      313.678316
LBFGS:   78 12:31:52       -9.507791      335.672912
LBFGS:   79 12:31:52       -9.243324      316.467722
LBFGS:   80 12:31:52       -8.979355      271.794165
LBFGS:   81 12:31:52       -8.796212      226.995595
LBFGS:   82 12:31:52       -8.723113      226.612728
LBFGS:   83 12:31:52       -8.675734      213.114036
LBFGS:   84 12:31:52       -8.886923      231.421577
LBFGS:   85 12:31:52       -8.644616      207.435609
LBFGS:   86 12:31:52       -8.438880      130.574690
LBFGS:   87 12:31:52       -8.239503       60.865957
LBFGS:   88 12:31:52       -8.251964       40.471036
LBFGS:   89 12:31:52       -8.480330      186.373018
LBFGS:   90 12:31:52       -8.438779      181.825829
LBFGS:   91 12:31:52       -8.265845      202.257390
LBFGS:   92 12:31:52       -8.120195      106.708843
LBFGS:   93 12:31:52       -8.253438      210.082294
LBFGS:   94 12:31:52       -8.304058      222.747382
LBFGS:   95 12:31:52       -8.352900      205.400832
LBFGS:   96 12:31:52       -8.303720      223.555260
LBFGS:   97 12:31:52       -8.194955      186.975029
LBFGS:   98 12:31:53       -7.789364      321.930628
LBFGS:   99 12:31:53       -8.131827       82.972225
LBFGS:  100 12:31:53       -8.344387      220.730041
       Step     Time          Energy          fmax
LBFGS:    0 12:31:53       -9.945551       35.526518
LBFGS:    1 12:31:53      -10.034161       14.661505
LBFGS:    2 12:31:53       -9.907279      100.369354
LBFGS:    3 12:31:53      -10.054185        5.717877
LBFGS:    4 12:31:53      -10.067938        9.648829
LBFGS:    5 12:31:53      -10.045700       11.871941
LBFGS:    6 12:31:53      -10.197237        6.444638
LBFGS:    7 12:31:53      -10.250345       80.818695
LBFGS:    8 12:31:53      -10.228130       14.805517
LBFGS:    9 12:31:53      -10.262777       13.294708
LBFGS:   10 12:31:53      -10.139069       92.866954
LBFGS:   11 12:31:53      -10.287922       12.770838
LBFGS:   12 12:31:53      -10.299114        5.613165
LBFGS:   13 12:31:53      -10.301451        1.413752
LBFGS:   14 12:31:53      -10.301455        0.227373
LBFGS:   15 12:31:53      -10.301470        0.135657
LBFGS:   16 12:31:53      -10.301479        0.004726
       Step     Time          Energy          fmax
LBFGS:    0 12:40:46       -7.071890      205.891958
LBFGS:    1 12:40:46       -7.363830       81.047583
LBFGS:    2 12:40:46       -7.530720       60.681575
LBFGS:    3 12:40:46       -7.633045       42.408510
LBFGS:    4 12:40:46       -7.670418       32.809262
LBFGS:    5 12:40:46       -7.696741       29.973750
LBFGS:    6 12:40:46       -7.702837       28.623332
LBFGS:    7 12:40:46       -7.708297       10.560482
LBFGS:    8 12:40:46       -7.709362        3.477246
LBFGS:    9 12:40:46       -7.710117        1.157986
LBFGS:   10 12:40:46       -7.710761        1.690482
LBFGS:   11 12:40:46       -7.711596        1.100740
LBFGS:   12 12:40:46       -7.712326        0.660933
LBFGS:   13 12:40:46       -7.715709        0.530885
LBFGS:   14 12:40:46       -7.719460        0.399204
LBFGS:   15 12:40:46       -7.723339        0.371365
LBFGS:   16 12:40:46       -7.729354        1.707298
LBFGS:   17 12:40:47       -7.726218        1.065590
LBFGS:   18 12:40:47       -7.729607        2.658280
LBFGS:   19 12:40:47       -7.722325        1.152092
LBFGS:   20 12:40:47       -7.715782        2.353815
LBFGS:   21 12:40:47       -7.725477        0.918357
LBFGS:   22 12:40:47       -7.728665        1.267389
LBFGS:   23 12:40:47       -7.732297        4.052667
LBFGS:   24 12:40:47       -7.726179        1.330251
LBFGS:   25 12:40:47       -7.724412        2.229916
LBFGS:   26 12:40:47       -7.734027        5.394551
LBFGS:   27 12:40:47       -7.713635        5.888715
LBFGS:   28 12:40:47       -7.736362        5.968138
LBFGS:   29 12:40:47       -7.713906        6.345100
LBFGS:   30 12:40:47       -7.736379        5.402683
LBFGS:   31 12:40:47       -7.736377        8.990984
LBFGS:   32 12:40:47       -7.735985        5.496767
LBFGS:   33 12:40:47       -7.711647       10.123538
LBFGS:   34 12:40:47       -7.736236        5.307543
LBFGS:   35 12:40:47       -7.738954        7.511678
LBFGS:   36 12:40:47       -7.735686        5.581162
LBFGS:   37 12:40:47       -7.708717       13.575189
LBFGS:   38 12:40:47       -7.735736        5.483305
LBFGS:   39 12:40:47       -7.741474        4.070281
LBFGS:   40 12:40:47       -7.732621       12.484716
LBFGS:   41 12:40:47       -7.741384        3.907734
LBFGS:   42 12:40:48       -7.739002        6.285972
LBFGS:   43 12:40:48       -7.738055        7.512815
LBFGS:   44 12:40:48       -7.738338        6.880393
LBFGS:   45 12:40:48       -7.713862       16.329199
LBFGS:   46 12:40:48       -7.739575        6.324760
LBFGS:   47 12:40:48       -7.742049        3.885307
LBFGS:   48 12:40:48       -7.735815       10.890429
LBFGS:   49 12:40:48       -7.741666        3.739339
LBFGS:   50 12:40:48       -7.740281        6.905237
LBFGS:   51 12:40:48       -7.739657        6.146112
LBFGS:   52 12:40:48       -7.730427       15.260544
LBFGS:   53 12:40:48       -7.740471        6.063476
LBFGS:   54 12:40:48       -7.742092        3.500684
LBFGS:   55 12:40:48       -7.732672        8.739297
LBFGS:   56 12:40:48       -7.741452        4.118508
LBFGS:   57 12:40:48       -7.739226        9.300004
LBFGS:   58 12:40:48       -7.741940        3.863945
LBFGS:   59 12:40:48       -7.737159        8.912676
LBFGS:   60 12:40:48       -7.741183        4.529509
LBFGS:   61 12:40:48       -7.737690       10.917248
LBFGS:   62 12:40:48       -7.741693        4.437406
LBFGS:   63 12:40:48       -7.742087        4.390382
LBFGS:   64 12:40:48       -7.728202       12.353284
LBFGS:   65 12:40:48       -7.738749        5.974204
LBFGS:   66 12:40:48       -7.742080        4.576118
LBFGS:   67 12:40:49       -7.740045        9.415139
LBFGS:   68 12:40:49       -7.742024        4.042879
LBFGS:   69 12:40:49       -7.742079        4.739403
LBFGS:   70 12:40:49       -7.742085        4.459903
LBFGS:   71 12:40:49       -7.740945       10.200177
LBFGS:   72 12:40:49       -7.742097        4.612599
LBFGS:   73 12:40:49       -7.742119        4.749844
LBFGS:   74 12:40:49       -7.729846       13.424849
LBFGS:   75 12:40:49       -7.742010        4.289466
LBFGS:   76 12:40:49       -7.741817        3.623608
LBFGS:   77 12:40:49       -7.741020        6.217358
LBFGS:   78 12:40:49       -7.741884        3.696735
LBFGS:   79 12:40:49       -7.739139       10.751594
LBFGS:   80 12:40:49       -7.741879        3.559899
LBFGS:   81 12:40:49       -7.741631        3.779659
LBFGS:   82 12:40:49       -7.741750        4.749203
LBFGS:   83 12:40:49       -7.741842        3.617971
LBFGS:   84 12:40:49       -7.741380        6.952869
LBFGS:   85 12:40:49       -7.742027        3.758524
LBFGS:   86 12:40:49       -7.742021        5.509594
LBFGS:   87 12:40:49       -7.742143        3.756446
LBFGS:   88 12:40:49       -7.741773        6.564280
LBFGS:   89 12:40:49       -7.742168        3.860316
LBFGS:   90 12:40:49       -7.742026        5.849392
LBFGS:   91 12:40:50       -7.742195        3.823142
LBFGS:   92 12:40:50       -7.741916        6.174749
LBFGS:   93 12:40:50       -7.742200        3.902692
LBFGS:   94 12:40:50       -7.742019        6.098142
LBFGS:   95 12:40:50       -7.742209        3.873785
LBFGS:   96 12:40:50       -7.741987        5.853040
LBFGS:   97 12:40:50       -7.742208        3.948189
LBFGS:   98 12:40:50       -7.742008        6.305334
LBFGS:   99 12:40:50       -7.742213        3.931717
LBFGS:  100 12:40:50       -7.742035        5.580962
       Step     Time          Energy          fmax
LBFGS:    0 12:40:50      -11.221822      773.360620
LBFGS:    1 12:40:50      -12.166823      580.231295
LBFGS:    2 12:40:50      -12.661694      586.304346
LBFGS:    3 12:40:50      -13.179300      515.159100
LBFGS:    4 12:40:50      -13.791041      362.321759
LBFGS:    5 12:40:50      -14.075678      215.789213
LBFGS:    6 12:40:50      -14.098910      228.658149
LBFGS:    7 12:40:50      -14.146833       67.617991
LBFGS:    8 12:40:50      -14.183136       44.606690
LBFGS:    9 12:40:50      -14.328269      257.881672
LBFGS:   10 12:40:50      -14.409186      211.600049
LBFGS:   11 12:40:50      -14.577005      146.485310
LBFGS:   12 12:40:50      -14.458157      174.009504
LBFGS:   13 12:40:51      -14.141059      374.295628
LBFGS:   14 12:40:51      -14.518242       81.924417
LBFGS:   15 12:40:51      -14.593232      170.223195
LBFGS:   16 12:40:51      -14.524346       74.088268
LBFGS:   17 12:40:51      -14.417408      132.155069
LBFGS:   18 12:40:51      -14.508065       79.879535
LBFGS:   19 12:40:51      -14.554699       94.314256
LBFGS:   20 12:40:51      -14.578248      128.904442
LBFGS:   21 12:40:51      -14.562460      174.785636
LBFGS:   22 12:40:51      -14.561969      128.414415
LBFGS:   23 12:40:51      -14.562202      172.949817
LBFGS:   24 12:40:51      -14.562108      170.643125
LBFGS:   25 12:40:51      -14.562450      198.002854
LBFGS:   26 12:40:51      -14.557913      261.622442
LBFGS:   27 12:40:51      -14.563195      245.191257
LBFGS:   28 12:40:51      -14.558733      259.652354
LBFGS:   29 12:40:51      -14.559928      255.380455
LBFGS:   30 12:40:51      -14.556732      267.111807
LBFGS:   31 12:40:51      -14.554793      274.758094
LBFGS:   32 12:40:51      -14.549938      295.319435
LBFGS:   33 12:40:51      -14.543165      326.204858
LBFGS:   34 12:40:51      -14.528675      388.196366
LBFGS:   35 12:40:51      -14.493025      432.286428
LBFGS:   36 12:40:51      -14.477041      446.019915
LBFGS:   37 12:40:52      -14.573183      315.583449
LBFGS:   38 12:40:52      -14.674466      317.295082
LBFGS:   39 12:40:52      -14.736900       51.805747
LBFGS:   40 12:40:52      -15.061235      161.212716
LBFGS:   41 12:40:52      -15.336535      273.396077
LBFGS:   42 12:40:52      -15.096239      215.169017
LBFGS:   43 12:40:52      -15.363961      157.116675
LBFGS:   44 12:40:52      -15.371283      133.720788
LBFGS:   45 12:40:52      -15.405828       13.387417
LBFGS:   46 12:40:52      -15.415102       26.326004
LBFGS:   47 12:40:52      -15.414778        9.923131
LBFGS:   48 12:40:52      -15.414736        0.317566
LBFGS:   49 12:40:52      -15.414990        0.313432
LBFGS:   50 12:40:52      -15.420295        0.338261
LBFGS:   51 12:40:52      -15.424302        3.527842
LBFGS:   52 12:40:52      -15.424716       47.796830
LBFGS:   53 12:40:52      -15.407575       58.994239
LBFGS:   54 12:40:52      -15.426445       51.832756
LBFGS:   55 12:40:52      -15.420527        9.963045
LBFGS:   56 12:40:52      -15.325991       35.580900
LBFGS:   57 12:40:52      -15.430179        6.592226
LBFGS:   58 12:40:52      -15.432469       59.468203
LBFGS:   59 12:40:52      -15.425764       14.962769
LBFGS:   60 12:40:52      -15.416586       24.970113
LBFGS:   61 12:40:53      -15.427083        6.978576
LBFGS:   62 12:40:53      -14.819369      180.303776
LBFGS:   63 12:40:53      -15.202560       55.266874
LBFGS:   64 12:40:53      -14.534264      519.494479
LBFGS:   65 12:40:53      -15.048609       38.303981
LBFGS:   66 12:40:53      -14.417385      254.067637
LBFGS:   67 12:40:53      -15.317553       46.505771
LBFGS:   68 12:40:53      -14.929502      508.075738
LBFGS:   69 12:40:53      -15.415615       51.779337
LBFGS:   70 12:40:53      -15.426007       85.603383
LBFGS:   71 12:40:53      -15.345556       80.523650
LBFGS:   72 12:40:53      -14.985620       44.733278
LBFGS:   73 12:40:53      -15.218086       55.859314
LBFGS:   74 12:40:53      -15.346987       31.656304
LBFGS:   75 12:40:53      -15.398981       39.912100
LBFGS:   76 12:40:53      -15.374142       71.044599
LBFGS:   77 12:40:53      -15.363029       83.981133
LBFGS:   78 12:40:53      -15.337231       92.139208
LBFGS:   79 12:40:53      -15.416038       69.427022
LBFGS:   80 12:40:53      -15.428398       70.656626
LBFGS:   81 12:40:53      -15.228909      114.910211
LBFGS:   82 12:40:53      -15.366679       72.759927
LBFGS:   83 12:40:53      -15.427824       93.941502
LBFGS:   84 12:40:54      -15.387296       78.266393
LBFGS:   85 12:40:54      -15.354824       45.793524
LBFGS:   86 12:40:54      -15.358219       22.741551
LBFGS:   87 12:40:54      -15.357141       37.790937
LBFGS:   88 12:40:54      -15.358271       29.844411
LBFGS:   89 12:40:54      -15.357602       36.100080
LBFGS:   90 12:40:54      -15.357985       34.026840
LBFGS:   91 12:40:54      -15.357214       37.506976
LBFGS:   92 12:40:54      -15.356710       38.938162
LBFGS:   93 12:40:54      -15.354376       43.402205
LBFGS:   94 12:40:54      -15.349785       49.062492
LBFGS:   95 12:40:54      -15.336999       59.616790
LBFGS:   96 12:40:54      -15.301807       79.029790
LBFGS:   97 12:40:54      -15.187502      129.067447
LBFGS:   98 12:40:54      -15.077984      236.025107
LBFGS:   99 12:40:54      -15.093300      261.742745
LBFGS:  100 12:40:54      -14.969746      305.815279
       Step     Time          Energy          fmax
LBFGS:    0 12:40:54      -10.870988       88.067968
LBFGS:    1 12:40:54      -11.080475       63.645144
LBFGS:    2 12:40:54      -11.202707       33.554949
LBFGS:    3 12:40:54      -11.215081       96.919465
LBFGS:    4 12:40:54      -11.280852       31.031280
LBFGS:    5 12:40:54      -11.297474       25.159015
